,name,tooth_ID,day_0,day_30,day_60,rostral_day0,buccal_day0,distal_day0,palatal_day0,gingival_recession_day0,bledding_assesment_day0,aver_day0,rostral_day30,buccal_day30,distal_day30,palatal_day30,gingival_recession_day30,bleeding_assesment_day30,aver_day30,rostral_day60,buccal_day60,distal_day60,palatal_day60,gingival_recession_day60,bledding_assesment_day60,aver_day60
207,Gunner,309,0,30,60,3,2,2,1,0,2,2,3,2,2,1,0,2,2,3,2,2,1,0,2,2
208,Gunner,310,0,30,60,1,2,2,2,0,1,1,1,2,2,2,0,2,1,1,1,1,1,0,2,1
209,Gunner,311,0,30,60,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,2,1,0,0,1
210,Kirby,110,0,30,60,1,1,1,1,0,2,1,1,1,1,1,0,2,1,2,2,2,1,0,2,1
211,Kirby,109,0,30,60,3,2,2,3,0,2,2,3,2,2,2,0,2,2,3,2,1,1,0,2,1
212,Kirby,108,0,30,60,3,3,4,1,0,2,2,3,2,3,1,0,2,2,3,1,2,1,0,2,1
213,Kirby,107,0,30,60,3,1,4,2,0,2,2,3,1,3,1,0,2,2,3,1,3,1,0,2,2
214,Kirby,106,0,30,60,2,1,2,3,0,2,2,1,1,1,3,0,2,1,1,1,1,1,0,2,1
215,Kirby,105,0,30,60,1,1,1,3,0,2,1,1,1,1,2,0,2,1,1,1,1,1,0,2,1
216,Kirby,104,0,30,60,3,3,3,1,0,2,2,3,2,2,1,0,2,2,3,2,2,1,0,2,2
217,Kirby,103,0,30,60,4,1,2,2,0,2,2,2,1,2,1,0,2,1,2,1,1,1,0,2,1
218,Kirby,102,0,30,60,3,1,3,3,0,2,2,3,1,3,3,0,2,2,1,1,2,2,0,2,1
219,Kirby,101,0,30,60,4,1,2,3,0,2,2,3,1,1,3,0,2,2,2,1,1,2,0,2,1
220,Kirby,201,0,30,60,3,1,3,3,0,2,2,3,1,2,1,0,2,1,2,1,1,1,0,2,1
221,Kirby,202,0,30,60,3,1,3,3,0,2,2,3,1,3,3,0,2,2,2,1,2,1,0,2,1
222,Kirby,203,0,30,60,4,1,1,1,0,2,1,3,1,1,1,0,2,1,5,4,2,2,0,2,3
223,Kirby,204,0,30,60,4,4,4,3,0,2,3,4,3,4,2,0,2,3,3,3,2,1,0,2,2
224,Kirby,205,0,30,60,1,2,3,2,0,2,2,1,1,1,2,0,2,1,1,1,1,2,0,2,1
225,Kirby,206,0,30,60,2,1,3,3,0,2,2,2,1,2,2,0,2,1,2,1,1,2,0,2,1
226,Kirby,207,0,30,60,3,1,3,2,0,2,2,3,1,3,2,0,2,2,2,1,2,1,0,2,1
227,Kirby,208,0,30,60,3,3,2,1,0,2,2,2,2,1,1,0,2,1,1,1,1,1,0,2,1
228,Kirby,209,0,30,60,3,3,2,3,0,2,2,2,2,2,3,0,2,2,2,2,2,3,0,2,2
